ID;AGE;INCOME;GENDER;MARITAL;NUMKIDS;NUMCARDS;HOWPAID;EMPLOYED_DAYS;STORECAR;LOANS;LOAN_AMOUNT;MORTGAGE;MORTGAGE_AMOUNT;CREDIT_SCORE;RISK
103877;44;20792;f;married;2;3;weekly;7303;4;2;8930;y;105000;0,38;bad loss
103280;45;20790;f;divsepwid;4;5;weekly;7086;4;3;10500;y;129000;0,65;bad profit
103753;40;20789;f;married;3;4;weekly;7068;5;2;20190;y;116000;0,32;bad loss
101423;22;20786;m;married;2;0;weekly;928;1;1;7160;y;89000;0,41;bad profit
102187;29;20785;f;single;0;3;weekly;702;2;1;3330;y;58000;0,39;bad profit
102460;23;20777;m;single;0;1;weekly;1490;2;1;4940;n;0;0,53;bad profit
103978;47;20772;f;married;2;4;weekly;4590;5;2;6470;y;84000;0,45;bad loss
101331;30;20766;f;married;2;1;monthly;1408;1;1;1920;y;92000;0,22;bad profit
102003;36;20764;f;single;1;2;monthly;3828;1;1;10290;y;67000;0,25;bad profit
102470;27;20761;f;single;0;3;monthly;252;3;1;4780;n;0;0,18;bad profit
100989;19;20760;f;married;2;2;weekly;371;3;1;2620;y;85000;0,28;bad loss
101420;34;20757;m;married;2;2;monthly;2902;3;2;7590;y;105000;0,49;bad profit
102015;20;20755;f;single;1;3;monthly;150;1;1;3040;y;79000;0,40;bad profit
103541;48;20750;m;divsepwid;3;5;weekly;7309;3;2;17830;y;115000;0,26;bad profit
101287;32;20730;m;married;1;0;monthly;2128;2;2;2650;y;75000;0,37;bad profit
100872;18;20717;m;married;2;1;monthly;832;3;2;4840;y;86000;0,54;bad profit
103198;44;20714;f;divsepwid;4;6;weekly;5926;4;3;20470;n;0;0,58;good risk
103034;42;20710;f;divsepwid;2;5;weekly;5255;3;3;10300;y;104000;0,42;good risk
102655;24;20710;f;single;1;1;monthly;1743;1;1;3790;y;77000;0,31;bad profit
102190;21;20708;f;single;1;2;weekly;1010;2;1;3640;y;70000;0,34;bad profit
101912;25;20704;m;married;1;2;weekly;1451;2;2;2310;y;78000;0,40;bad profit
101891;25;20696;f;married;1;0;monthly;641;1;1;3370;y;75000;0,33;bad profit
102168;21;20691;m;single;1;2;monthly;982;1;1;4180;y;66000;0,66;bad profit
100960;19;20690;f;married;2;2;monthly;300;3;2;4400;y;86000;0,40;bad profit
102742;30;20686;f;single;0;1;weekly;1918;2;1;2700;y;60000;0,32;bad profit
103454;47;20680;m;divsepwid;4;5;weekly;5930;3;3;14230;n;0;0,43;bad profit
101866;25;20680;f;married;1;2;monthly;603;2;1;4480;y;82000;0,27;bad profit
101582;23;20678;m;married;1;2;monthly;1879;2;1;7040;y;80000;0,28;bad profit
101605;23;20678;m;married;1;2;weekly;1933;1;2;3660;y;71000;0,45;bad profit
102642;24;20675;m;single;1;2;weekly;517;2;1;2290;y;64000;0,44;bad profit
101144;20;20674;m;married;1;2;weekly;1303;2;2;4070;y;76000;0,44;bad loss
100815;18;20671;m;married;1;1;weekly;719;2;1;4500;y;70000;0,36;bad profit
100837;18;20671;m;married;1;2;weekly;504;3;2;2730;y;79000;0,40;bad profit
102331;22;20670;m;single;0;3;weekly;1122;3;1;4160;y;43000;0,56;bad profit
101604;23;20669;m;married;1;0;weekly;1759;3;2;7600;y;65000;0,20;bad profit
101483;22;20669;f;married;2;2;weekly;648;2;2;4000;y;94000;0,43;bad profit
101466;22;20668;m;married;1;1;monthly;652;1;2;1530;y;73000;0,32;bad loss
102770;25;20666;f;single;0;3;monthly;1932;2;1;4900;n;0;0,27;bad profit
102210;21;20661;f;single;0;3;weekly;116;3;1;1420;y;56000;0,34;bad profit
102338;22;20660;m;single;1;3;weekly;1660;2;1;3250;n;0;0,18;bad profit
102007;20;20658;f;single;0;3;weekly;305;2;1;140;n;0;0,34;bad profit
102622;24;20655;m;single;0;1;weekly;1633;3;1;4210;n;0;0,35;bad profit
102615;24;20639;m;single;0;1;monthly;1539;1;1;2080;n;0;0,52;bad profit
101140;20;20635;m;married;2;1;weekly;752;3;1;3780;y;107000;0,13;bad profit
103842;43;20633;m;married;2;4;monthly;5714;4;1;6180;y;91000;0,45;bad loss
101588;23;20631;m;married;2;2;weekly;2113;3;1;1290;y;91000;0,43;bad profit
101459;22;20623;f;married;1;0;monthly;484;2;2;9500;y;77000;0,11;bad profit
103543;48;20622;f;divsepwid;3;6;weekly;6410;3;3;20440;n;0;0,39;bad profit
103807;42;20621;m;married;2;4;weekly;3928;4;2;8830;y;138000;0,16;bad loss
102137;21;20619;m;single;0;2;weekly;995;1;1;1840;y;41000;0,64;bad profit
102945;26;20617;m;divsepwid;2;5;weekly;1410;4;3;13930;n;0;0,17;bad loss
103199;32;20609;f;divsepwid;2;5;weekly;3544;4;2;11220;y;86000;0,38;bad loss
102188;21;20608;m;single;1;1;monthly;945;3;1;3680;y;70000;0,42;bad profit
103458;33;20602;f;divsepwid;4;6;weekly;3203;3;3;13120;n;0;0,68;bad profit
100862;18;20602;m;married;2;1;weekly;502;1;1;6810;y;88000;0,37;bad profit
101040;19;20599;f;married;2;1;monthly;364;2;1;1890;y;93000;0,48;bad profit
103200;44;20594;f;divsepwid;2;5;weekly;7021;5;3;11960;y;93000;0,54;bad profit
101721;24;20592;f;married;1;0;monthly;653;1;2;9260;y;67000;0,30;bad profit
102036;20;20589;m;single;1;3;monthly;975;2;1;2190;y;74000;0,24;bad profit
103752;40;20588;m;married;3;4;weekly;5481;4;2;6310;y;119000;0,22;bad loss
102788;30;20588;m;single;0;3;weekly;2230;1;1;2230;y;45000;0,26;bad profit
102786;25;20587;m;single;1;1;monthly;2840;2;1;1890;n;0;0,47;bad profit
101308;33;20586;f;married;2;1;weekly;3429;1;1;4370;y;97000;0,20;bad profit
101765;24;20586;f;married;1;2;weekly;1254;1;1;2410;y;76000;0,40;bad profit
101313;21;20581;m;married;1;1;weekly;926;3;1;4260;y;63000;0,51;bad loss
101589;23;20580;m;married;1;0;monthly;2112;2;2;4430;y;77000;0,25;bad profit
103950;46;20579;f;married;2;3;weekly;7339;4;1;5140;y;103000;0,25;bad loss
104086;50;20572;f;married;2;4;weekly;7243;5;1;8790;y;104000;0,60;bad loss
102452;23;20570;m;single;0;3;monthly;1525;3;1;4570;y;49000;0,57;bad profit
102743;25;20568;m;single;0;1;weekly;630;2;1;680;n;0;0,50;bad profit
101915;25;20568;m;married;2;1;weekly;1385;3;1;1680;y;96000;0,42;bad profit
100845;18;20568;m;married;2;1;weekly;667;3;2;11020;y;94000;0,33;bad profit
102056;20;20564;f;single;1;2;weekly;410;1;1;2420;n;0;0,72;bad profit
103747;40;20563;f;married;3;4;weekly;5455;5;2;9200;y;126000;0,22;bad loss
102623;24;20559;f;single;0;2;weekly;691;3;1;2300;n;0;0,50;bad profit
102485;23;20559;f;single;0;1;weekly;1753;3;1;3540;n;0;0,52;bad profit
101349;21;20558;f;married;1;2;weekly;842;2;1;3030;y;75000;0,32;bad profit
102631;24;20555;m;single;1;3;monthly;2089;2;1;1970;n;0;0,82;bad profit
101485;22;20555;m;married;1;0;monthly;729;2;1;6300;y;69000;0,22;bad profit
101019;30;20546;m;married;1;2;weekly;2242;1;1;7520;y;72000;0,64;bad profit
102328;26;20542;m;single;0;1;weekly;1137;2;1;5360;y;52000;0,34;bad profit
100991;37;20541;m;married;1;0;weekly;5450;2;2;3640;y;83000;0,22;bad profit
103537;48;20536;f;divsepwid;4;5;weekly;6909;3;2;11060;y;140000;0,55;bad profit
101172;38;20536;f;married;1;0;monthly;4745;1;2;-1930;y;90000;0,17;bad profit
102335;22;20536;m;single;1;1;monthly;1101;3;1;3070;n;0;0,49;bad profit
102620;27;20535;m;single;1;3;weekly;2787;2;1;2120;y;77000;0,23;bad profit
102483;23;20533;m;single;0;1;monthly;1424;2;1;4350;y;39000;0,51;bad profit
102793;36;20528;f;single;1;3;weekly;5316;1;1;6270;y;71000;0,38;bad profit
102451;23;20526;m;single;0;2;monthly;1680;1;1;830;y;50000;0,46;bad profit
101032;19;20522;f;married;1;0;monthly;485;2;2;6910;y;63000;0,43;bad profit
100838;18;20521;f;married;2;0;monthly;-10;3;2;13850;y;92000;0,20;bad profit
102005;20;20514;f;single;0;2;monthly;972;1;1;3220;y;50000;0,23;bad profit
100854;18;20510;f;married;1;0;weekly;259;3;1;1010;y;78000;0,22;bad profit
102305;29;20509;f;single;1;2;monthly;2567;2;1;1720;n;0;0,61;good risk
101442;22;20508;m;married;1;1;weekly;1344;1;2;3320;y;74000;0,38;bad profit
101325;21;20502;f;married;1;0;monthly;725;1;2;12030;y;54000;0,44;bad profit
103450;47;20501;m;divsepwid;3;5;weekly;8035;5;3;14840;y;121000;0,52;good risk
102594;24;20497;m;single;0;2;monthly;1013;3;1;2360;y;52000;0,54;bad profit
101195;20;20497;m;married;2;0;weekly;1085;3;2;4630;y;84000;0,54;bad profit
100986;19;20497;f;married;2;1;weekly;87;2;1;2710;y;87000;0,46;bad profit
103038;42;20495;f;divsepwid;4;5;weekly;5276;3;2;4780;y;134000;0,86;good risk
101618;26;20495;f;married;1;1;weekly;1160;3;2;1970;y;64000;0,31;bad profit
102459;23;20486;f;single;1;2;monthly;145;3;1;1200;y;75000;0,30;bad profit
102956;41;20482;f;divsepwid;2;5;weekly;4714;5;2;10280;n;0;0,65;good risk
101896;25;20480;m;married;2;2;monthly;778;3;1;4470;y;97000;0,35;bad profit
102875;40;20478;m;divsepwid;4;5;weekly;5166;5;2;5740;n;0;0,36;bad profit
101171;20;20478;m;married;2;2;weekly;1142;2;1;2180;y;89000;0,34;bad loss
102347;22;20477;f;single;0;2;weekly;486;2;1;1460;y;55000;0,54;bad profit
102789;25;20473;m;single;1;1;weekly;749;2;1;660;n;0;0,13;bad profit
103533;48;20472;f;divsepwid;2;5;weekly;5138;5;2;8670;n;0;0,58;bad profit
100956;19;20468;f;married;1;2;weekly;286;2;1;2090;y;81000;0,39;bad profit
102050;20;20467;m;single;1;3;weekly;655;1;1;3840;y;70000;0,32;bad profit
101755;24;20463;f;married;2;1;weekly;1527;2;1;6360;y;89000;0,30;bad profit
102492;23;20459;f;single;1;3;weekly;1012;2;1;2470;n;0;0,39;bad profit
101623;23;20456;m;married;2;2;weekly;1417;3;2;7510;y;84000;0,37;bad profit
102178;21;20453;m;single;0;2;monthly;985;2;1;2340;n;0;0,68;bad profit
101160;20;20453;m;married;1;2;weekly;958;1;1;4200;y;64000;0,70;bad profit
103437;47;20452;f;divsepwid;2;5;weekly;6005;3;2;9860;y;85000;0,19;bad profit
103845;36;20452;m;married;3;3;weekly;4736;4;1;5430;y;123000;0,25;bad loss
101288;21;20448;m;married;1;0;weekly;863;2;2;9320;y;64000;0,28;bad profit
101159;29;20444;f;married;1;2;monthly;2554;3;1;5970;y;64000;0,56;bad loss
101425;22;20444;f;married;2;1;monthly;183;1;2;7530;y;98000;0,21;bad profit
102016;35;20443;f;single;1;3;weekly;5822;3;1;6280;y;80000;0,19;bad profit
103780;41;20439;f;married;2;4;monthly;5916;5;2;15330;y;92000;0,44;bad loss
101437;27;20438;m;married;2;2;monthly;2379;3;2;5130;y;89000;0,31;bad profit
101201;20;20436;m;married;2;0;monthly;460;3;1;1000;y;95000;0,34;bad profit
101418;22;20432;f;married;1;2;weekly;498;2;1;1340;y;72000;0,23;bad profit
101612;35;20430;f;married;2;1;weekly;3078;2;1;1290;y;96000;0,35;bad profit
100976;19;20427;f;married;2;0;monthly;528;2;2;6810;y;98000;0,48;bad loss
102596;24;20423;m;single;0;2;weekly;1261;1;1;5350;y;53000;0,47;bad profit
103193;38;20422;f;divsepwid;2;6;weekly;3605;3;3;10290;n;0;0,49;bad profit
101161;20;20419;m;married;1;2;weekly;1132;3;2;3340;y;72000;0,28;bad profit
102619;24;20418;f;single;1;2;monthly;900;2;1;2430;n;0;0,15;bad profit
100997;33;20417;m;married;2;0;weekly;3677;1;1;4320;y;96000;0,51;bad profit
101337;21;20417;m;married;1;2;weekly;686;1;1;5450;y;60000;0,72;bad profit
101422;22;20410;m;married;2;0;monthly;670;1;2;4080;y;100000;0,43;bad profit
103117;43;20407;m;divsepwid;3;5;weekly;8668;4;2;22010;n;0;0,57;bad loss
101591;23;20405;f;married;1;2;monthly;211;2;2;5550;y;77000;0,62;bad profit
102782;28;20396;m;single;1;2;weekly;2916;1;1;5890;n;0;0,33;bad profit
102207;21;20395;m;single;0;2;monthly;1175;2;1;3030;y;57000;0,54;bad profit
101013;19;20392;f;married;2;0;weekly;367;3;2;1060;y;88000;0,44;bad profit
101995;20;20385;m;single;1;1;weekly;789;2;1;4670;y;76000;0,71;bad profit
103201;44;20383;m;divsepwid;2;5;weekly;6281;3;2;7320;n;0;0,61;good risk
101015;19;20380;f;married;2;1;monthly;593;2;2;1170;y;95000;0,22;bad profit
101416;22;20377;m;married;1;1;monthly;1328;2;1;1760;y;69000;0,35;bad profit
101419;22;20376;m;married;2;2;monthly;739;2;2;3620;y;96000;0,66;bad profit
101318;21;20375;m;married;2;1;monthly;1276;3;1;4540;y;95000;0,12;bad loss
103114;43;20374;f;divsepwid;4;6;weekly;6385;4;3;11340;n;0;0,34;bad loss
101443;36;20371;f;married;2;0;monthly;3854;1;2;9550;y;100000;0,52;bad profit
101445;22;20370;f;married;2;2;monthly;1009;3;2;3660;y;105000;0,53;bad profit
103610;49;20364;m;divsepwid;2;6;weekly;10067;5;2;9640;y;103000;0,29;bad loss
102300;22;20363;f;single;0;1;monthly;222;2;1;2940;y;46000;0,47;bad profit
102753;34;20362;f;single;0;3;monthly;2664;1;1;5190;y;48000;0,40;bad profit
101775;24;20361;f;married;2;1;weekly;954;1;2;3270;y;100000;0,45;bad profit
102602;24;20360;m;single;1;1;monthly;1789;2;1;4750;y;71000;0,57;bad profit
103448;47;20359;m;divsepwid;4;6;weekly;5964;3;2;7370;n;0;0,58;bad loss
101310;21;20358;m;married;2;1;weekly;984;3;2;11080;y;88000;0,45;bad profit
101427;22;20356;m;married;1;2;monthly;1319;1;1;770;y;83000;0,53;bad profit
100849;38;20355;f;married;2;0;weekly;3768;3;2;10790;y;88000;0,52;bad profit
102165;21;20349;m;single;1;3;weekly;1350;2;1;5770;y;71000;0,28;bad profit
102197;21;20339;f;single;0;1;weekly;586;1;1;1110;n;0;0,92;bad profit
102768;25;20333;f;single;0;1;weekly;1810;2;1;3580;y;60000;0,16;bad profit
102038;20;20326;m;single;0;2;weekly;1272;1;1;2430;y;52000;0,48;bad profit
102632;24;20323;f;single;1;3;weekly;281;1;1;2360;y;64000;0,44;bad profit
102438;23;20323;f;single;1;1;monthly;554;2;1;1500;y;80000;0,40;bad profit
101155;20;20322;f;married;1;0;monthly;587;3;1;6140;y;75000;0,66;bad loss
101348;30;20314;f;married;2;1;monthly;2899;1;1;7120;y;88000;0,28;bad profit
102469;23;20312;f;single;0;1;monthly;373;1;1;790;n;0;0,67;bad profit
103614;49;20310;f;divsepwid;2;5;weekly;7025;3;2;7610;n;0;0,24;bad profit
102192;21;20310;m;single;0;1;weekly;670;2;1;1860;n;0;0,14;bad profit
103539;48;20308;f;divsepwid;4;6;weekly;6319;4;3;9240;y;151000;0,53;bad loss
103285;45;20305;f;divsepwid;4;5;weekly;7622;3;3;14860;n;0;0,47;bad profit
103844;43;20300;m;married;3;4;monthly;7584;4;1;8570;y;126000;0,35;bad loss
101340;21;20299;m;married;2;0;weekly;1531;3;2;3930;y;86000;0,20;bad profit
103362;32;20297;f;divsepwid;4;5;weekly;1882;5;3;5180;n;0;0,17;bad profit
103115;43;20294;f;divsepwid;4;6;weekly;4848;5;3;7090;n;0;0,21;bad profit
101922;29;20292;f;married;2;1;weekly;3194;1;2;4670;y;91000;0,20;bad profit
102780;25;20289;m;single;1;1;monthly;1831;1;1;4650;y;78000;0,69;bad profit
102343;38;20287;m;single;1;2;monthly;5313;3;1;5260;n;0;0,29;bad loss
100966;19;20287;m;married;1;0;monthly;915;3;2;7360;y;75000;0,30;bad loss
101303;21;20281;m;married;2;2;weekly;734;2;2;1160;y;94000;0,45;bad profit
102158;21;20276;f;single;0;1;monthly;12;1;1;4220;n;0;0,58;bad profit
101456;22;20274;f;married;2;2;weekly;1497;3;1;1730;y;105000;0,21;bad loss
102648;24;20270;m;single;0;3;monthly;970;3;1;650;n;0;0,31;bad profit
104083;29;20269;m;married;2;4;weekly;3134;4;1;4150;y;98000;0,49;bad loss
101346;21;20266;m;married;2;0;weekly;634;2;1;3710;y;93000;0,56;bad loss
103207;44;20265;f;divsepwid;4;5;weekly;5765;4;2;7660;n;0;0,48;bad profit
103456;36;20254;f;divsepwid;4;5;weekly;4470;5;2;9710;n;0;0,42;good risk
100840;18;20254;f;married;1;0;weekly;33;1;1;220;y;76000;0,55;bad profit
101125;20;20252;f;married;1;1;weekly;134;2;2;3330;y;60000;0,35;bad profit
101722;24;20250;m;married;1;0;weekly;1303;2;2;2510;y;82000;0,59;bad profit
102625;24;20246;f;single;0;3;weekly;538;2;1;1330;n;0;0,12;bad profit
102796;25;20242;m;single;1;1;weekly;725;1;1;4600;n;0;0,71;bad loss
101453;26;20241;m;married;2;1;weekly;841;1;1;3910;y;95000;0,64;bad profit
101874;25;20240;f;married;1;1;weekly;62;2;2;2570;y;75000;0,48;bad profit
102316;22;20238;m;single;0;2;weekly;1280;1;1;1900;y;54000;0,69;bad profit
101170;20;20238;m;married;2;2;monthly;996;3;1;1200;y;91000;0,74;good risk
104085;50;20236;f;married;3;3;weekly;8188;4;1;7360;y;112000;0,45;bad loss
101444;31;20228;m;married;2;1;monthly;2741;2;1;6110;y;101000;0,45;bad profit
102598;24;20208;f;single;1;2;monthly;966;1;1;760;n;0;0,47;bad profit
101330;21;20198;m;married;2;0;weekly;1146;3;1;1240;y;100000;0,20;bad profit
101901;25;20195;f;married;2;2;monthly;1791;1;2;5900;y;94000;0,40;bad profit
103192;44;20194;m;divsepwid;2;6;weekly;8268;5;3;25540;y;77000;0,55;good risk
102643;24;20194;f;single;1;2;weekly;944;1;1;4030;n;0;0,51;bad profit
100987;19;20191;m;married;2;2;monthly;729;3;2;4050;y;99000;0,28;bad profit
101190;32;20187;f;married;2;1;monthly;1911;3;2;8270;y;96000;0,47;bad profit
102012;20;20186;m;single;0;3;monthly;1031;2;1;6090;y;57000;0,63;bad profit
103194;44;20184;m;divsepwid;3;6;weekly;5911;3;3;23990;y;115000;0,84;bad loss
101725;24;20183;f;married;2;1;weekly;741;1;2;5650;y;85000;0,87;bad profit
101478;34;20175;m;married;1;2;weekly;4244;1;1;6980;y;79000;0,31;bad loss
102755;25;20175;f;single;1;1;weekly;1759;3;1;1650;y;72000;0,41;bad profit
102047;20;20175;f;single;0;3;monthly;152;2;1;2800;n;0;0,32;bad profit
102609;24;20173;f;single;0;2;weekly;495;3;1;3210;n;0;0,43;bad profit
102194;21;20167;f;single;1;2;monthly;1207;2;1;3320;y;69000;0,66;bad profit
101343;21;20166;f;married;2;2;weekly;537;2;2;7660;y;101000;0,18;bad profit
103208;44;20163;f;divsepwid;4;5;weekly;5513;5;2;6520;n;0;0,49;bad profit
102340;35;20161;f;single;0;1;monthly;2686;2;1;5540;n;0;0,44;bad loss
102637;24;20159;m;single;1;3;monthly;1061;3;1;2720;y;68000;0,37;bad profit
101579;23;20158;m;married;1;0;weekly;666;3;2;810;y;77000;0,46;bad profit
101751;34;20153;f;married;1;1;weekly;3139;1;1;5360;y;77000;0,52;bad profit
103873;44;20150;m;married;2;4;monthly;5419;5;1;5460;y;92000;0,41;bad loss
102592;24;20146;m;single;0;1;weekly;1860;1;1;920;y;55000;0,37;bad profit
101168;20;20144;f;married;2;1;monthly;450;1;1;2830;y;96000;0,47;bad profit
101884;25;20137;f;married;1;0;weekly;590;3;1;4370;y;62000;0,40;bad profit
101472;22;20137;m;married;2;1;monthly;1292;2;1;3210;y;105000;0,41;bad profit
102601;24;20135;m;single;0;2;weekly;1126;3;1;2960;n;0;0,44;bad profit
102463;23;20135;m;single;1;3;monthly;1219;2;1;4420;y;60000;0,37;bad profit
101768;24;20134;m;married;2;1;monthly;1961;1;2;9020;y;93000;0,58;bad profit
103777;41;20117;f;married;2;3;monthly;4358;4;2;7920;y;102000;0,45;bad loss
103110;43;20116;f;divsepwid;3;6;weekly;6097;3;2;4990;n;0;0,41;bad profit
102315;22;20107;f;single;0;2;monthly;1560;3;1;4130;n;0;0,67;bad profit
102882;40;20104;m;divsepwid;2;6;weekly;4607;4;2;2810;n;0;0,54;bad loss
102667;24;20104;m;single;1;3;weekly;1189;3;1;4790;n;0;0,63;bad loss
101756;24;20098;f;married;2;1;weekly;649;2;2;6870;y;96000;0,49;bad profit
101920;38;20097;f;married;1;2;weekly;5682;1;1;2800;y;65000;0,54;bad profit
101326;21;20097;f;married;1;0;monthly;403;2;2;3750;y;64000;0,47;bad profit
103536;48;20096;f;divsepwid;3;6;weekly;8635;4;3;18110;n;0;0,28;bad loss
102349;22;20084;m;single;1;2;monthly;917;1;1;670;y;62000;0,34;bad profit
103613;49;20082;m;divsepwid;4;6;weekly;5702;5;2;8330;n;0;0,23;good risk
103123;26;20080;m;divsepwid;4;5;weekly;2892;3;3;7200;n;0;0,33;bad profit
102307;22;20075;m;single;1;3;monthly;509;3;1;980;n;0;0,58;bad profit
103360;27;20069;f;divsepwid;3;6;weekly;925;5;3;6970;n;0;0,43;bad loss
103535;48;20066;m;divsepwid;3;5;weekly;8002;5;2;13690;y;121000;0,17;bad loss
102662;38;20063;m;single;0;2;weekly;5457;1;1;6110;n;0;0,44;bad profit
102010;20;20063;m;single;0;1;monthly;876;3;1;5220;y;43000;0,56;bad profit
101446;22;20055;f;married;2;2;weekly;221;1;1;440;y;100000;0,97;bad profit
100863;18;20052;m;married;1;0;monthly;508;1;1;1220;y;73000;0,38;bad profit
102169;21;20043;f;single;1;3;weekly;384;2;1;4100;n;0;0,65;bad profit
101350;29;20041;m;married;2;2;monthly;1428;1;1;3980;y;99000;0,27;bad profit
102774;25;20040;f;single;0;2;monthly;687;2;1;850;n;0;0,46;bad profit
101633;23;20026;m;married;2;0;monthly;1769;3;2;5710;y;98000;0,54;bad profit
101723;24;20024;f;married;1;1;monthly;1424;3;1;3860;y;59000;0,31;bad loss
102650;24;20022;f;single;1;1;monthly;80;3;1;90;y;65000;0,19;bad profit
102878;40;20021;f;divsepwid;4;6;weekly;4378;5;2;4480;n;0;0,25;bad loss
101424;27;20019;m;married;2;0;weekly;3020;1;2;4810;y;94000;0,60;bad profit
103367;32;20013;f;divsepwid;3;6;weekly;3999;3;2;19610;y;106000;0,57;good risk
103203;44;20002;m;divsepwid;2;5;weekly;4964;5;2;13470;n;0;0,24;bad profit
102617;24;20002;m;single;0;2;weekly;1346;3;1;1390;n;0;0,25;bad profit
104082;38;20000;m;married;3;4;monthly;3897;5;1;6150;y;110000;0,37;bad loss
102428;23;19990;f;single;0;1;monthly;789;3;1;4850;n;0;0,26;bad profit
103352;29;19950;m;divsepwid;4;6;weekly;1553;4;2;4770;n;0;0,37;bad profit
102870;40;19945;f;divsepwid;2;6;weekly;4949;4;2;11400;y;103000;0,30;bad loss
102129;21;19876;f;single;0;2;weekly;1089;2;1;2970;n;0;0,15;bad profit
103601;49;19863;f;divsepwid;2;5;weekly;7861;4;3;4950;n;0;0,16;bad loss
100808;18;19847;f;married;2;0;weekly;191;2;2;13700;y;84000;0,40;bad profit
102589;36;19811;f;single;1;3;monthly;4163;2;1;2500;n;0;0,48;bad profit
102279;22;19809;m;single;0;3;monthly;781;3;1;3970;y;39000;0,12;bad profit
103020;42;19779;f;divsepwid;2;5;weekly;4968;5;3;20520;n;0;0,21;bad loss
103680;34;19767;m;divsepwid;4;6;weekly;2439;5;3;6690;y;133000;0,46;bad profit
103775;41;19705;m;married;2;4;monthly;6555;4;2;9610;y;90000;0,65;bad loss
103027;42;19697;f;divsepwid;4;5;weekly;5137;4;3;13850;n;50000;0,57;bad loss
103838;43;19696;f;married;3;3;weekly;6099;5;2;14080;y;125000;0,53;bad loss
103351;46;19688;m;divsepwid;4;6;weekly;5567;3;2;5010;y;144000;0,39;bad profit
101714;28;19683;m;married;2;2;monthly;1158;1;1;2490;y;88000;0,48;bad profit
101276;21;19640;f;married;1;1;weekly;11;1;1;4200;y;82000;0,72;good risk
103191;27;19624;m;divsepwid;4;6;weekly;2994;5;3;15950;n;0;0,48;bad loss
101572;23;19617;f;married;1;2;monthly;1727;3;1;5300;y;71000;0,15;bad profit
103675;50;19606;m;divsepwid;2;6;weekly;8613;5;2;7640;y;102000;0,31;bad profit
103836;43;19599;f;married;2;3;monthly;6157;5;2;19210;y;84000;0,49;bad loss
103346;46;19584;f;divsepwid;2;6;weekly;8282;3;2;8500;n;0;0,16;bad profit
103186;44;19543;f;divsepwid;4;5;weekly;5977;4;2;8680;y;134000;0,28;bad loss
100950;19;19519;f;married;1;2;monthly;632;1;1;1630;y;78000;0,65;bad profit
101710;24;19511;f;married;1;2;weekly;1912;1;1;1200;y;74000;0,36;bad profit
103025;42;19457;m;divsepwid;3;5;weekly;6919;5;3;20820;y;115000;0,19;bad loss
103523;48;19380;f;divsepwid;2;5;weekly;7149;5;2;20440;n;0;0,18;bad profit
103530;48;19373;f;divsepwid;4;6;weekly;5834;3;3;10670;y;152000;0,12;bad profit
102936;41;19343;f;divsepwid;3;5;weekly;4568;3;2;8520;n;0;0,62;bad loss
103434;31;19319;m;divsepwid;4;6;weekly;4281;3;2;7900;y;146000;0,57;bad profit
102586;24;19307;m;single;1;2;monthly;1330;3;1;4070;n;0;0,36;bad profit
104081;50;19288;f;married;2;4;monthly;7780;4;1;3190;y;91000;0,21;bad loss
102130;21;19238;f;single;0;2;weekly;133;3;1;1920;n;0;0,57;bad loss
101986;37;19197;m;single;1;1;monthly;4325;3;1;5700;y;59000;0,28;bad profit
101985;20;19195;m;single;0;3;weekly;852;3;1;4350;n;0;0,53;bad profit
102127;21;19168;f;single;0;1;monthly;595;2;1;2980;y;39000;0,64;bad profit
101854;25;19142;f;married;2;0;weekly;1453;1;2;9640;y;86000;0,29;bad profit
100946;19;19122;m;married;1;0;monthly;876;1;1;490;y;71000;0,41;bad profit
101409;38;19109;m;married;1;0;monthly;4682;3;2;7270;y;76000;0,45;bad profit
103673;50;19077;m;divsepwid;2;5;weekly;6532;3;2;17110;n;0;0,58;good risk
100803;34;19039;f;married;1;0;weekly;4084;1;1;6820;y;69000;0,16;bad profit
103743;40;19013;f;married;3;4;monthly;4763;4;1;2110;y;109000;0,45;bad loss
101127;20;18999;m;married;1;2;monthly;682;2;2;5280;y;77000;0,29;bad profit
101054;29;18999;m;married;1;1;weekly;1717;1;2;5640;y;61000;0,37;bad profit
101542;30;18997;f;married;2;2;monthly;1228;3;2;1070;y;96000;0,40;bad profit
103876;44;18992;f;married;2;3;weekly;7608;4;1;7500;y;101000;0,68;bad loss
103813;38;18981;m;married;3;4;monthly;4935;4;2;8380;y;107000;0,22;bad loss
100839;33;18977;f;married;2;2;monthly;3865;2;1;1510;y;83000;0,46;bad profit
101002;19;18976;f;married;1;1;weekly;165;1;1;2230;y;62000;0,42;bad profit
102060;20;18974;f;single;0;1;weekly;716;2;1;3350;y;52000;0,73;bad loss
101502;22;18971;m;married;2;1;weekly;803;2;1;1280;y;100000;0,20;bad profit
102522;23;18967;m;single;1;1;monthly;2413;1;1;7220;y;69000;0,51;bad profit
103282;45;18960;m;divsepwid;2;6;weekly;6733;5;3;25170;n;0;0,53;bad profit
103118;43;18958;m;divsepwid;3;5;weekly;6941;4;3;17700;n;0;0,45;good risk
101267;20;18953;m;married;2;0;weekly;816;3;2;1670;y;82000;0,66;bad profit
101594;30;18952;m;married;2;1;weekly;2118;2;1;2940;y;91000;0,40;bad profit
